/media/sunyu/OS1/suanli/collectionunzip/SET3_29
obj                 |bestobj             |time                |
2824195.343         |2824195.343         |0.044               |INIT
230515.057          |230515.057          |50.057              |KS2
223803.983          |223803.983          |100.069             |KS2
211064.973          |211064.973          |150.087             |lns
209484.649          |209484.649          |202.608             |lns
204195.492          |204195.492          |252.619             |lns
199999.578          |199999.578          |302.630             |lns
199551.027          |199551.027          |352.641             |lns
196867.633          |196867.633          |403.464             |lns
196414.597          |196414.597          |453.474             |lns
195222.804          |195222.804          |503.485             |lns
195222.804          |195222.804          |556.886             |random
194834.625          |194834.625          |606.897             |lns
194494.261          |194494.261          |656.908             |lns
193210.069          |193210.069          |796.147             |lns2
190638.260          |190638.260          |846.588             |lns
189826.720          |189826.720          |896.598             |lns
189813.508          |189813.508          |946.609             |lns
189149.454          |189149.454          |1000.007            |lns2
total time : 1000.1189935207367
