/media/sunyu/OS1/suanli/collectionunzip/item_placement_9934
obj                 |bestobj             |time                |
22.170              |22.170              |50.016              |INIT
21.023              |21.023              |100.069             |KS2
16.955              |16.955              |150.143             |KS2
13.961              |13.961              |200.245             |lns
13.883              |13.883              |250.324             |lns
13.659              |13.659              |400.478             |lns2
13.462              |13.462              |861.832             |lns
13.270              |13.270              |911.909             |lns
13.269              |13.269              |1000.147            |random
total time : 1000.1469640731812
