/media/sunyu/OS1/suanli/collectionunzip/item_placement_9918
obj                 |bestobj             |time                |
12.265              |12.265              |50.016              |INIT
11.326              |11.326              |100.065             |KS2
10.422              |10.422              |150.135             |KS2
10.264              |10.264              |200.226             |lns
10.261              |10.261              |300.269             |lns
10.261              |10.261              |400.464             |random
10.257              |10.257              |801.193             |lns2
10.245              |10.245              |901.268             |lns
10.245              |10.245              |953.535             |random
total time : 1000.3703773021698
