/media/sunyu/OS1/suanli/collectionunzip/item_placement_9976
obj                 |bestobj             |time                |
14.316              |14.316              |50.016              |INIT
13.992              |13.992              |100.099             |KS2
13.447              |13.447              |150.155             |KS2
13.446              |13.446              |200.229             |lns
13.076              |13.076              |250.259             |lns
12.718              |12.718              |300.268             |lns
12.639              |12.639              |419.730             |lns2
11.462              |11.462              |519.765             |lns
11.461              |11.461              |569.786             |lns
11.378              |11.378              |669.823             |lns
10.772              |10.772              |719.831             |lns
total time : 1000.1277356147766
