/media/sunyu/OS1/suanli/collectionunzip/item_placement_9960
obj                 |bestobj             |time                |
12.509              |12.509              |50.016              |INIT
12.509              |12.509              |100.072             |KS2
9.715               |9.715               |150.155             |KS2
9.712               |9.712               |200.218             |lns
9.710               |9.710               |250.249             |lns
9.707               |9.707               |300.283             |lns
9.707               |9.707               |452.168             |random
9.380               |9.380               |571.528             |lns2
9.263               |9.263               |621.597             |lns
9.248               |9.248               |664.222             |lns
9.248               |9.248               |779.630             |random
9.244               |9.244               |941.361             |lns2
total time : 1000.2511916160583
