/media/sunyu/OS1/suanli/collectionunzip/SET3_30
obj                 |bestobj             |time                |
3532976.880         |3532976.880         |0.048               |INIT
451674.848          |451674.848          |50.062              |KS2
425525.345          |425525.345          |100.075             |KS2
421940.756          |421940.756          |150.094             |lns
420948.808          |420948.808          |250.116             |lns
420178.226          |420178.226          |491.821             |random
414298.090          |414298.090          |541.831             |lns
399686.838          |399686.838          |591.842             |lns
399501.000          |399501.000          |643.496             |lns
399501.000          |399501.000          |693.741             |random
total time : 1000.0079274177551
