/media/sunyu/OS1/suanli/collectionunzip/item_placement_9998
obj                 |bestobj             |time                |
906.500             |906.500             |0.099               |KS1
32.663              |32.663              |7.193               |KS2
29.155              |29.155              |16.402              |KS2
26.159              |26.159              |22.415              |KS2
25.964              |25.964              |28.461              |KS2
24.858              |24.858              |38.394              |crossover
23.646              |23.646              |44.093              |lns
23.627              |23.627              |60.254              |lns2
23.609              |23.609              |86.414              |lns
22.905              |22.905              |101.042             |lns2
18.666              |18.666              |136.388             |lns2
18.552              |18.552              |919.848             |lns2
total time : 1000.0600712299347
