/media/sunyu/OS1/suanli/collectionunzip/SET3_22
obj                 |bestobj             |time                |
3407302.808         |3407302.808         |0.057               |init
3407302.808         |3407302.808         |0.099               |KS2
2870705.041         |2870705.041         |0.172               |KS2
2870705.041         |2870705.041         |0.258               |KS2
2834082.842         |2834082.842         |0.352               |KS2
2832508.472         |2832508.472         |0.440               |KS2
2595070.006         |2595070.006         |0.710               |lns
1992879.755         |1992879.755         |1.026               |lns
1782787.631         |1782787.631         |15.407              |lns
986152.650          |986152.650          |19.093              |lns
428038.613          |428038.613          |86.272              |lns
389020.673          |389020.673          |151.953             |random
366319.342          |366319.342          |229.474             |lns
353632.776          |353632.776          |253.872             |lns
282990.346          |282990.346          |408.922             |lns
282500.202          |282500.202          |514.620             |random
282500.172          |282500.172          |629.218             |random
282500.152          |282500.152          |887.597             |random
total time : 999.9909873008728
