/media/sunyu/OS1/suanli/collectionunzip/SET4_20
obj                 |bestobj             |time                |
2912399.526         |2912399.526         |0.064               |init
2311460.326         |2311460.326         |0.248               |KS2
2311106.494         |2311106.494         |0.331               |KS2
1646178.581         |1646178.581         |0.915               |lns
661176.027          |661176.027          |6.096               |lns
656909.677          |656909.677          |22.208              |lns
594445.346          |594445.346          |24.451              |lns
591227.608          |591227.608          |36.141              |lns
196764.262          |196764.262          |58.202              |lns
67603.005           |67603.005           |73.757              |lns
52293.063           |52293.063           |119.702             |lns
51757.476           |51757.476           |155.328             |lns
51244.609           |51244.609           |184.027             |lns
48914.211           |48914.211           |231.559             |lns
48862.403           |48862.403           |240.007             |lns
46407.908           |46407.908           |273.327             |lns
43967.594           |43967.594           |325.119             |lns
43967.594           |43967.594           |335.517             |random
43967.584           |43967.584           |372.873             |random
41317.226           |41317.226           |393.854             |random
37185.729           |37185.729           |479.939             |lns
total time : 999.3037695884705
