/media/sunyu/OS1/suanli/collectionunzip/item_placement_9984
obj                 |bestobj             |time                |
786.386             |786.386             |0.126               |KS1
136.266             |136.266             |3.508               |KS2
84.264              |84.264              |12.392              |KS2
45.417              |45.417              |22.519              |KS2
35.870              |35.870              |31.659              |KS2
33.917              |33.917              |36.462              |crossover
33.505              |33.505              |39.154              |lns
31.491              |31.491              |42.488              |lns
30.478              |30.478              |47.230              |lns
28.851              |28.851              |57.027              |lns
26.209              |26.209              |65.626              |lns
26.129              |26.129              |70.991              |lns
25.734              |25.734              |87.456              |lns2
25.682              |25.682              |149.524             |lns2
25.515              |25.515              |201.695             |lns2
25.420              |25.420              |202.166             |random
25.420              |25.420              |241.583             |random
25.405              |25.405              |250.976             |lns
25.403              |25.403              |258.687             |lns2
24.980              |24.980              |282.654             |lns2
24.366              |24.366              |391.122             |lns2
24.020              |24.020              |432.019             |lns2
23.995              |23.995              |491.043             |lns
23.599              |23.599              |548.454             |lns2
23.424              |23.424              |948.692             |lns2
total time : 999.9465918540955
