/media/sunyu/OS1/suanli/collectionunzip/SET3_20
obj                 |bestobj             |time                |
2912399.526         |2912399.526         |0.067               |init
2579172.380         |2579172.380         |0.160               |KS2
2410879.241         |2410879.241         |0.462               |KS2
2097324.474         |2097324.474         |5.470               |KS2
1896924.845         |1896924.845         |12.637              |KS2
1892163.458         |1892163.458         |14.510              |lns
1342451.985         |1342451.985         |15.316              |lns
876086.911          |876086.911          |29.655              |lns
874210.935          |874210.935          |48.686              |lns
800183.313          |800183.313          |77.496              |lns
347944.495          |347944.495          |146.368             |lns
308143.929          |308143.929          |233.240             |lns
248568.197          |248568.197          |298.678             |lns
246577.132          |246577.132          |371.166             |lns
242553.592          |242553.592          |400.414             |random
240940.952          |240940.952          |450.052             |lns
223299.297          |223299.297          |475.584             |random
199078.354          |199078.354          |518.170             |lns
186659.745          |186659.745          |589.779             |lns
186659.735          |186659.735          |700.285             |random
184174.776          |184174.776          |782.675             |random
176600.403          |176600.403          |841.386             |lns
176306.375          |176306.375          |880.977             |lns
total time : 999.8503363132477
