/media/sunyu/OS1/suanli/collectionunzip/SET3_23
obj                 |bestobj             |time                |
3719767.816         |3719767.816         |0.066               |init
3491326.109         |3491326.109         |0.166               |KS2
2303128.618         |2303128.618         |24.911              |KS2
600661.279          |600661.279          |74.935              |KS2
496780.580          |496780.580          |92.743              |KS2
493151.368          |493151.368          |104.611             |lns
425531.548          |425531.548          |121.927             |lns
295975.414          |295975.414          |242.113             |lns
260958.845          |260958.845          |330.266             |lns
255256.082          |255256.082          |397.090             |lns
238108.395          |238108.395          |557.954             |lns
234645.398          |234645.398          |582.729             |lns
234535.251          |234535.251          |674.277             |random
234535.251          |234535.251          |746.683             |random
234535.131          |234535.131          |841.042             |random
233591.573          |233591.573          |897.294             |random
230300.049          |230300.049          |952.968             |lns
total time : 1000.0574431419373
