/media/sunyu/OS1/suanli/collectionunzip/item_placement_9999
obj                 |bestobj             |time                |
908.520             |908.520             |0.066               |KS1
290.902             |290.902             |2.320               |KS2
62.789              |62.789              |9.788               |KS2
39.498              |39.498              |16.961              |KS2
38.661              |38.661              |22.176              |KS2
35.171              |35.171              |26.708              |KS2
33.920              |33.920              |28.915              |crossover
33.001              |33.001              |31.330              |lns
30.923              |30.923              |36.517              |lns
29.393              |29.393              |44.899              |lns
29.382              |29.382              |49.095              |random
29.258              |29.258              |68.041              |lns2
28.022              |28.022              |171.803             |lns2
27.721              |27.721              |386.077             |lns2
27.020              |27.020              |610.055             |lns2
total time : 1000.0250163078308
