/media/sunyu/OS1/suanli/collectionunzip/anonymous_63
obj                 |bestobj             |time                |
3936010.155         |3936010.155         |2.149               |KS1
3629749.705         |3629749.705         |2.607               |KS2
1719297.225         |1719297.225         |52.693              |KS2
1203261.164         |1203261.164         |102.773             |KS2
662220.570          |662220.570          |152.849             |KS2
622076.649          |622076.649          |180.890             |KS2
621882.316          |621882.316          |196.370             |lns
460880.556          |460880.556          |242.630             |lns
448780.113          |448780.113          |291.688             |lns
333207.492          |333207.492          |384.703             |lns
259274.429          |259274.429          |512.007             |lns
242138.300          |242138.300          |594.801             |lns
225867.541          |225867.541          |690.961             |lns
218251.395          |218251.395          |791.047             |lns
211512.906          |211512.906          |921.131             |lns
211512.906          |211512.906          |957.936             |random
total time : 957.9364991188049
