/media/sunyu/OS1/suanli/collectionunzip/SET4_22
obj                 |bestobj             |time                |
3407302.808         |3407302.808         |0.064               |init
2794274.638         |2794274.638         |0.136               |KS2
1885773.844         |1885773.844         |0.760               |KS2
1489391.306         |1489391.306         |3.469               |KS2
725212.235          |725212.235          |5.462               |KS2
395977.632          |395977.632          |7.497               |KS2
395977.632          |395977.632          |9.200               |crossover
364717.334          |364717.334          |12.360              |lns
314033.292          |314033.292          |14.700              |lns
306097.439          |306097.439          |46.142              |lns
174145.624          |174145.624          |89.122              |lns
172648.239          |172648.239          |103.527             |lns
129234.878          |129234.878          |203.549             |lns
119655.115          |119655.115          |303.563             |lns
119655.025          |119655.025          |403.586             |lns
118814.276          |118814.276          |544.374             |lns
118503.065          |118503.065          |652.400             |lns
118155.593          |118155.593          |694.271             |lns
118155.593          |118155.593          |738.834             |random
118155.573          |118155.573          |807.559             |lns
total time : 999.7667987346649
