/media/sunyu/OS1/suanli/collectionunzip/item_placement_9919
obj                 |bestobj             |time                |
906.000             |906.000             |0.069               |init
49.064              |49.064              |3.738               |KS2
21.967              |21.967              |8.386               |KS2
15.766              |15.766              |16.571              |KS2
15.766              |15.766              |20.175              |crossover
13.812              |13.812              |25.748              |lns
13.369              |13.369              |45.470              |random
12.043              |12.043              |57.089              |lns
11.513              |11.513              |64.753              |lns
11.463              |11.463              |75.187              |lns2
10.003              |10.003              |283.319             |lns2
total time : 1000.0657179355621
