/media/sunyu/OS1/suanli/collectionunzip/item_placement_9904
obj                 |bestobj             |time                |
909.176             |909.176             |0.045               |KS1
34.567              |34.567              |7.138               |KS2
32.213              |32.213              |18.383              |KS2
19.774              |19.774              |22.921              |lns
17.741              |17.741              |27.160              |lns
16.832              |16.832              |31.196              |lns
16.560              |16.560              |35.137              |lns
16.551              |16.551              |42.269              |lns
16.308              |16.308              |65.871              |lns2
15.830              |15.830              |84.889              |random
15.805              |15.805              |100.415             |random
14.720              |14.720              |111.142             |random
14.176              |14.176              |122.053             |random
14.067              |14.067              |126.719             |lns
14.056              |14.056              |161.122             |lns2
14.047              |14.047              |172.426             |lns2
13.971              |13.971              |421.095             |lns2
13.454              |13.454              |561.958             |random
12.541              |12.541              |573.462             |lns2
total time : 1000.0684742927551
