/media/sunyu/OS1/suanli/collectionunzip/SET3_24
obj                 |bestobj             |time                |
3895660.960         |3895660.960         |0.059               |init
3710184.858         |3710184.858         |0.143               |KS2
2367851.374         |2367851.374         |3.021               |KS2
2334001.735         |2334001.735         |3.644               |KS2
1911034.646         |1911034.646         |51.462              |KS2
1386536.674         |1386536.674         |55.202              |lns
1338373.063         |1338373.063         |61.142              |lns
1315667.062         |1315667.062         |76.862              |lns
982323.422          |982323.422          |113.515             |lns
871615.901          |871615.901          |138.803             |lns
821358.584          |821358.584          |238.826             |lns
745936.209          |745936.209          |323.853             |lns
734912.153          |734912.153          |348.236             |lns
726457.101          |726457.101          |403.424             |lns
722597.692          |722597.692          |508.953             |lns
714021.770          |714021.770          |614.231             |lns
712465.986          |712465.986          |628.460             |lns
672271.738          |672271.738          |728.486             |lns
672245.798          |672245.798          |772.250             |lns
519953.609          |519953.609          |903.942             |lns
424794.005          |424794.005          |999.805             |lns
total time : 999.8053677082062
