/media/sunyu/OS1/suanli/collectionunzip/item_placement_9997
obj                 |bestobj             |time                |
910.802             |910.802             |0.072               |KS1
338.593             |338.593             |1.838               |KS2
125.177             |125.177             |5.026               |KS2
42.415              |42.415              |10.442              |KS2
22.630              |22.630              |22.085              |KS2
21.865              |21.865              |29.904              |crossover
21.101              |21.101              |35.573              |lns
19.847              |19.847              |43.270              |random
17.239              |17.239              |52.303              |random
17.111              |17.111              |63.633              |lns2
16.917              |16.917              |66.283              |random
16.862              |16.862              |72.898              |lns2
16.530              |16.530              |88.462              |lns
15.445              |15.445              |106.834             |random
15.048              |15.048              |114.955             |lns
14.343              |14.343              |128.291             |lns2
13.366              |13.366              |139.501             |lns2
13.124              |13.124              |286.814             |lns2
12.560              |12.560              |610.354             |lns2
total time : 1000.0619831085205
