/media/sunyu/OS1/suanli/collectionunzip/item_placement_9929
obj                 |bestobj             |time                |
906.023             |906.023             |0.057               |init
137.120             |137.120             |3.186               |KS2
29.613              |29.613              |8.160               |KS2
24.659              |24.659              |16.683              |KS2
18.731              |18.731              |19.615              |crossover
17.531              |17.531              |25.181              |lns2
17.417              |17.417              |130.517             |lns2
15.999              |15.999              |136.428             |lns
15.293              |15.293              |142.911             |lns
12.642              |12.642              |148.342             |lns
12.642              |12.642              |152.798             |random
12.642              |12.642              |161.649             |random
12.642              |12.642              |175.517             |random
12.642              |12.642              |182.849             |random
12.642              |12.642              |192.940             |random
12.642              |12.642              |271.566             |random
12.642              |12.642              |406.071             |random
12.642              |12.642              |486.566             |random
12.642              |12.642              |496.360             |random
12.642              |12.642              |548.602             |random
12.642              |12.642              |563.180             |random
12.625              |12.625              |614.233             |lns2
total time : 1000.3231735229492
