/media/sunyu/OS1/suanli/collectionunzip/item_placement_9981
obj                 |bestobj             |time                |
912.000             |912.000             |0.022               |init
209.288             |209.288             |2.191               |KS2
16.971              |16.971              |14.185              |KS2
16.289              |16.289              |24.963              |lns
13.070              |13.070              |31.684              |lns
12.989              |12.989              |46.762              |random
12.983              |12.983              |57.297              |lns
12.983              |12.983              |61.883              |random
12.943              |12.943              |70.111              |random
11.267              |11.267              |82.021              |lns
10.217              |10.217              |101.595             |random
10.160              |10.160              |112.737             |lns
9.599               |9.599               |130.846             |lns2
9.516               |9.516               |822.751             |random
9.513               |9.513               |828.371             |random
9.029               |9.029               |853.206             |random
9.029               |9.029               |868.058             |random
8.678               |8.678               |906.865             |lns2
total time : 1000.0635826587677
