/media/sunyu/OS1/suanli/collectionunzip/item_placement_9907
obj                 |bestobj             |time                |
912.149             |912.149             |0.054               |init
145.343             |145.343             |4.547               |KS2
70.283              |70.283              |13.594              |KS2
29.460              |29.460              |23.793              |KS2
29.460              |29.460              |28.586              |KS2
29.460              |29.460              |29.128              |crossover
18.073              |18.073              |33.108              |lns
17.948              |17.948              |37.643              |lns
14.246              |14.246              |43.530              |lns2
14.233              |14.233              |56.912              |lns2
13.409              |13.409              |81.344              |lns
12.514              |12.514              |95.617              |lns2
12.254              |12.254              |210.471             |random
12.138              |12.138              |224.959             |lns2
12.020              |12.020              |277.029             |random
11.801              |11.801              |286.550             |lns
11.604              |11.604              |292.033             |lns
11.599              |11.599              |313.614             |lns2
10.920              |10.920              |488.439             |lns
10.865              |10.865              |511.985             |lns2
total time : 1000.319299697876
