/media/sunyu/OS1/suanli/collectionunzip/item_placement_9994
obj                 |bestobj             |time                |
784.748             |784.748             |0.127               |KS1
111.294             |111.294             |4.895               |KS2
45.755              |45.755              |11.714              |KS2
30.308              |30.308              |21.812              |KS2
20.950              |20.950              |28.148              |KS2
20.689              |20.689              |34.327              |crossover
16.727              |16.727              |42.794              |lns
16.575              |16.575              |63.292              |random
16.569              |16.569              |81.471              |random
16.139              |16.139              |92.949              |lns
15.381              |15.381              |115.635             |lns2
15.201              |15.201              |123.441             |lns
14.340              |14.340              |139.288             |lns2
11.771              |11.771              |200.608             |lns2
total time : 1000.0624508857727
