/media/sunyu/OS1/suanli/collectionunzip/SET4_04
obj                 |bestobj             |time                |
3139014.043         |3139014.043         |0.241               |init
2834462.389         |2834462.389         |0.322               |KS2
1853616.374         |1853616.374         |0.724               |KS2
1851183.488         |1851183.488         |1.003               |KS2
929940.036          |929940.036          |2.005               |KS2
783902.842          |783902.842          |6.603               |lns
772273.774          |772273.774          |37.663              |lns
734834.993          |734834.993          |41.130              |lns
702528.063          |702528.063          |58.424              |lns
693141.110          |693141.110          |61.919              |lns
692941.217          |692941.217          |67.026              |lns
384835.402          |384835.402          |117.624             |lns
304236.344          |304236.344          |129.363             |lns
152268.027          |152268.027          |176.634             |lns
123526.441          |123526.441          |276.657             |lns
123488.403          |123488.403          |326.509             |lns
123439.391          |123439.391          |407.810             |lns
105634.830          |105634.830          |468.213             |lns
97104.297           |97104.297           |568.235             |lns
87775.554           |87775.554           |637.965             |lns
86222.781           |86222.781           |713.902             |lns
85297.749           |85297.749           |748.836             |lns
81036.899           |81036.899           |818.257             |lns
81036.859           |81036.859           |891.319             |lns
total time : 999.8510091304779
