/media/sunyu/OS1/suanli/collectionunzip/SET4_16
obj                 |bestobj             |time                |
2921776.305         |2921776.305         |0.063               |init
2405540.780         |2405540.780         |0.136               |KS2
1781344.329         |1781344.329         |0.408               |KS2
993029.439          |993029.439          |0.923               |KS2
669831.353          |669831.353          |3.806               |KS2
404631.206          |404631.206          |6.327               |KS2
322043.712          |322043.712          |10.578              |lns
313470.836          |313470.836          |15.423              |lns
309703.806          |309703.806          |25.379              |lns
103968.413          |103968.413          |56.392              |lns
102630.717          |102630.717          |76.285              |lns
43103.629           |43103.629           |205.383             |lns
42453.898           |42453.898           |341.260             |lns
41102.479           |41102.479           |481.221             |lns
36754.046           |36754.046           |507.691             |lns
36678.166           |36678.166           |532.641             |lns
36676.796           |36676.796           |597.361             |random
36470.936           |36470.936           |712.896             |lns
35834.864           |35834.864           |790.170             |lns
35508.896           |35508.896           |807.431             |lns
35487.852           |35487.852           |876.332             |lns
34842.598           |34842.598           |976.355             |lns
total time : 999.8116502761841
