/media/sunyu/OS1/suanli/collectionunzip/SET3_05
obj                 |bestobj             |time                |
3156671.124         |3156671.124         |0.056               |init
2958635.696         |2958635.696         |0.166               |KS2
2935583.745         |2935583.745         |0.483               |KS2
1997396.807         |1997396.807         |15.269              |KS2
1994227.869         |1994227.869         |29.386              |KS2
1993243.119         |1993243.119         |41.021              |lns
1790684.700         |1790684.700         |43.215              |lns
1790626.810         |1790626.810         |44.696              |lns
564367.752          |564367.752          |146.120             |lns
481581.508          |481581.508          |246.143             |lns
387516.695          |387516.695          |354.124             |lns
385185.458          |385185.458          |383.548             |random
339919.026          |339919.026          |443.302             |lns
339731.546          |339731.546          |465.378             |lns
292164.175          |292164.175          |523.572             |lns
268864.988          |268864.988          |600.332             |lns
268864.988          |268864.988          |642.987             |random
260861.969          |260861.969          |748.044             |lns
260609.763          |260609.763          |768.813             |random
257322.132          |257322.132          |828.268             |lns
250614.753          |250614.753          |978.457             |lns
250409.239          |250409.239          |999.859             |random
total time : 999.8596277236938
