/media/sunyu/OS1/suanli/collectionunzip/item_placement_9921
obj                 |bestobj             |time                |
912.129             |912.129             |0.068               |KS1
388.947             |388.947             |2.217               |KS2
193.490             |193.490             |7.408               |KS2
138.126             |138.126             |14.174              |KS2
23.369              |23.369              |27.935              |KS2
18.754              |18.754              |32.761              |crossover
15.064              |15.064              |36.785              |lns
11.272              |11.272              |43.065              |lns
10.241              |10.241              |55.002              |lns
9.576               |9.576               |60.202              |random
9.215               |9.215               |77.602              |lns2
total time : 999.9656352996826
