/media/sunyu/OS1/suanli/collectionunzip/item_placement_9937
obj                 |bestobj             |time                |
789.500             |789.500             |0.250               |KS1
222.756             |222.756             |4.065               |KS2
93.662              |93.662              |11.854              |KS2
81.769              |81.769              |18.958              |KS2
54.491              |54.491              |26.567              |KS2
49.826              |49.826              |31.746              |KS2
48.000              |48.000              |33.599              |crossover
47.245              |47.245              |46.511              |lns2
46.868              |46.868              |69.717              |lns
46.419              |46.419              |78.545              |lns
45.149              |45.149              |87.877              |lns
45.125              |45.125              |96.445              |lns
45.035              |45.035              |110.829             |random
45.035              |45.035              |125.682             |random
44.722              |44.722              |139.109             |random
44.565              |44.565              |154.830             |lns2
44.317              |44.317              |203.167             |lns2
42.892              |42.892              |213.579             |lns
42.140              |42.140              |219.441             |random
42.066              |42.066              |233.963             |random
41.883              |41.883              |250.649             |lns2
41.772              |41.772              |830.848             |lns2
total time : 999.9604322910309
