/media/sunyu/OS1/suanli/collectionunzip/SET4_03
obj                 |bestobj             |time                |
3047891.617         |3047891.617         |0.065               |init
2475953.129         |2475953.129         |0.138               |KS2
2188519.580         |2188519.580         |0.262               |KS2
727547.541          |727547.541          |2.554               |KS2
715988.690          |715988.690          |5.949               |KS2
284997.120          |284997.120          |55.974              |KS2
140186.234          |140186.234          |105.999             |KS2
134498.251          |134498.251          |173.464             |lns
107518.880          |107518.880          |182.888             |lns
105703.358          |105703.358          |237.143             |lns
87528.821           |87528.821           |285.942             |lns
80996.036           |80996.036           |352.957             |lns
80612.641           |80612.641           |462.798             |lns
79867.308           |79867.308           |510.325             |random
76542.592           |76542.592           |553.999             |lns
76470.222           |76470.222           |607.438             |random
74220.330           |74220.330           |707.460             |lns
74113.787           |74113.787           |733.351             |lns
70955.761           |70955.761           |833.372             |lns
70446.232           |70446.232           |860.295             |lns
70446.232           |70446.232           |872.545             |random
70045.516           |70045.516           |970.576             |lns
total time : 999.8761687278748
