/media/sunyu/OS1/suanli/collectionunzip/item_placement_9968
obj                 |bestobj             |time                |
909.000             |909.000             |0.028               |init
305.933             |305.933             |3.761               |KS2
41.365              |41.365              |9.027               |KS2
28.048              |28.048              |25.019              |KS2
23.230              |23.230              |26.370              |crossover
20.345              |20.345              |31.216              |lns
19.855              |19.855              |43.274              |lns2
19.656              |19.656              |59.053              |random
19.407              |19.407              |66.939              |lns
19.247              |19.247              |88.531              |random
19.106              |19.106              |135.021             |random
18.468              |18.468              |150.590             |random
18.350              |18.350              |159.653             |lns2
15.036              |15.036              |214.470             |lns2
15.005              |15.005              |354.819             |lns2
total time : 999.9621975421906
