/media/sunyu/OS1/suanli/collectionunzip/item_placement_9946
obj                 |bestobj             |time                |
908.452             |908.452             |0.068               |KS1
65.160              |65.160              |4.708               |KS2
23.658              |23.658              |10.241              |KS2
19.852              |19.852              |18.940              |KS2
18.173              |18.173              |31.819              |lns
17.704              |17.704              |38.721              |lns
17.595              |17.595              |52.982              |random
16.127              |16.127              |58.695              |lns2
16.118              |16.118              |108.944             |lns
15.773              |15.773              |130.681             |random
15.560              |15.560              |137.539             |lns
15.332              |15.332              |143.022             |lns
13.902              |13.902              |155.526             |lns
13.587              |13.587              |159.627             |lns
13.502              |13.502              |201.944             |random
13.185              |13.185              |225.050             |random
13.150              |13.150              |254.326             |random
12.567              |12.567              |286.176             |lns2
total time : 1000.0685896873474
