/media/sunyu/OS1/suanli/collectionunzip/anonymous_75
obj                 |bestobj             |time                |
2274517.750         |2274517.750         |9.356               |KS1
1692761.088         |1692761.088         |59.539              |KS2
1617992.150         |1617992.150         |109.738             |KS2
1498843.213         |1498843.213         |159.905             |KS2
1422150.470         |1422150.470         |210.058             |KS2
911981.638          |911981.638          |260.222             |KS2
904584.827          |904584.827          |310.366             |KS2
531764.932          |531764.932          |340.180             |crossover
492896.552          |492896.552          |438.552             |lns
492079.995          |492079.995          |501.500             |lns
492032.735          |492032.735          |569.330             |lns
491713.422          |491713.422          |625.577             |lns
491558.365          |491558.365          |705.902             |lns
457900.962          |457900.962          |848.159             |lns
423454.477          |423454.477          |948.368             |lns
total time : 974.7612736225128
