/media/sunyu/OS1/suanli/collectionunzip/SET4_08
obj                 |bestobj             |time                |
3152250.563         |3152250.563         |0.062               |init
2586390.090         |2586390.090         |0.175               |KS2
1760080.237         |1760080.237         |0.538               |KS2
992368.172          |992368.172          |50.560              |KS2
976084.904          |976084.904          |68.592              |KS2
972317.205          |972317.205          |72.713              |lns
927563.439          |927563.439          |76.314              |lns
926529.730          |926529.730          |79.328              |lns
926403.373          |926403.373          |80.823              |lns
861250.465          |861250.465          |82.876              |lns
460582.157          |460582.157          |111.802             |lns
156042.901          |156042.901          |126.502             |lns
124332.441          |124332.441          |226.525             |lns
112426.623          |112426.623          |293.111             |lns
107683.268          |107683.268          |393.132             |lns
102191.279          |102191.279          |437.680             |lns
94132.018           |94132.018           |534.796             |lns
93858.597           |93858.597           |546.682             |random
90384.980           |90384.980           |602.298             |lns
88239.943           |88239.943           |639.288             |lns
87071.807           |87071.807           |663.555             |lns
87071.767           |87071.767           |731.887             |lns
86963.071           |86963.071           |823.359             |lns
85902.449           |85902.449           |857.870             |random
85868.707           |85868.707           |941.409             |lns
total time : 1000.0816900730133
