/media/sunyu/OS1/suanli/collectionunzip/item_placement_9942
obj                 |bestobj             |time                |
908.692             |908.692             |0.070               |KS1
85.210              |85.210              |5.040               |KS2
52.042              |52.042              |9.954               |KS2
29.475              |29.475              |25.226              |KS2
26.649              |26.649              |30.018              |KS2
25.885              |25.885              |31.413              |crossover
21.815              |21.815              |35.947              |lns
21.329              |21.329              |48.706              |lns2
19.614              |19.614              |63.881              |lns2
18.245              |18.245              |79.879              |lns
18.243              |18.243              |85.631              |random
18.150              |18.150              |124.785             |lns2
17.064              |17.064              |229.787             |lns2
total time : 1000.2162234783173
