/media/sunyu/OS1/suanli/collectionunzip/SET4_06
obj                 |bestobj             |time                |
3075765.808         |3075765.808         |0.064               |init
2555158.180         |2555158.180         |0.500               |KS2
1640110.437         |1640110.437         |3.596               |KS2
1504309.309         |1504309.309         |4.730               |KS2
1504282.933         |1504282.933         |5.350               |KS2
1329192.053         |1329192.053         |27.168              |KS2
1322623.505         |1322623.505         |39.610              |KS2
1079741.047         |1079741.047         |68.519              |lns
764246.704          |764246.704          |76.359              |lns
370569.528          |370569.528          |104.957             |lns
370409.795          |370409.795          |112.762             |lns
127580.365          |127580.365          |197.386             |lns
98602.252           |98602.252           |246.059             |lns
95161.065           |95161.065           |303.564             |lns
94904.512           |94904.512           |395.839             |lns
80498.579           |80498.579           |510.784             |lns
78159.601           |78159.601           |569.938             |lns
76229.708           |76229.708           |633.898             |random
76229.708           |76229.708           |719.118             |random
74319.912           |74319.912           |788.171             |random
74319.912           |74319.912           |842.625             |random
74319.912           |74319.912           |909.926             |random
total time : 999.8102674484253
