/media/sunyu/OS1/suanli/collectionunzip/SET3_21
obj                 |bestobj             |time                |
3190600.490         |3190600.490         |0.058               |init
2247414.032         |2247414.032         |0.360               |KS2
1729326.510         |1729326.510         |1.071               |KS2
1528610.054         |1528610.054         |16.715              |KS2
1246963.091         |1246963.091         |21.204              |KS2
1246963.091         |1246963.091         |21.897              |crossover
782775.438          |782775.438          |23.871              |lns
684421.822          |684421.822          |43.152              |lns
684134.525          |684134.525          |45.957              |lns
667347.508          |667347.508          |64.185              |lns
666659.242          |666659.242          |78.771              |lns
402039.307          |402039.307          |135.447             |lns
287626.711          |287626.711          |235.468             |lns
280755.718          |280755.718          |316.353             |lns
200041.792          |200041.792          |430.771             |lns
193642.024          |193642.024          |519.478             |lns
177973.526          |177973.526          |562.200             |lns
176142.476          |176142.476          |605.990             |lns
173630.633          |173630.633          |740.753             |lns
172551.943          |172551.943          |810.713             |lns
172483.203          |172483.203          |918.318             |random
172366.407          |172366.407          |975.470             |lns
168396.616          |168396.616          |999.878             |lns
total time : 999.8782966136932
