/media/sunyu/OS1/suanli/collectionunzip/SET3_06
obj                 |bestobj             |time                |
3075765.808         |3075765.808         |0.057               |init
2579556.875         |2579556.875         |0.593               |KS2
1945719.261         |1945719.261         |1.146               |KS2
1543077.693         |1543077.693         |14.835              |KS2
1426860.441         |1426860.441         |16.654              |KS2
1425754.569         |1425754.569         |17.613              |KS2
698481.662          |698481.662          |30.485              |lns
492492.924          |492492.924          |39.370              |lns
400983.300          |400983.300          |115.161             |lns
371216.426          |371216.426          |184.693             |lns
332249.341          |332249.341          |220.102             |lns
311115.347          |311115.347          |316.776             |lns
251886.185          |251886.185          |417.093             |lns
243982.756          |243982.756          |472.326             |lns
238572.899          |238572.899          |503.134             |lns
234422.617          |234422.617          |545.173             |random
233760.442          |233760.442          |589.482             |random
232820.932          |232820.932          |624.108             |random
232820.922          |232820.922          |748.229             |random
231410.539          |231410.539          |850.159             |random
225176.762          |225176.762          |923.629             |lns
221235.477          |221235.477          |989.628             |lns
total time : 1000.0839109420776
