/media/sunyu/OS1/suanli/collectionunzip/item_placement_9926
obj                 |bestobj             |time                |
903.158             |903.158             |0.067               |init
36.179              |36.179              |6.209               |KS2
19.732              |19.732              |12.999              |KS2
19.397              |19.397              |24.117              |KS2
15.208              |15.208              |33.904              |lns
14.728              |14.728              |38.463              |lns
14.496              |14.496              |49.038              |lns
14.486              |14.486              |58.315              |lns
14.210              |14.210              |66.576              |lns2
14.085              |14.085              |144.505             |lns2
14.072              |14.072              |446.228             |lns
14.065              |14.065              |471.268             |lns2
14.009              |14.009              |610.864             |lns
13.830              |13.830              |626.416             |random
13.616              |13.616              |662.228             |lns2
13.096              |13.096              |741.419             |lns2
total time : 1000.0645694732666
