/media/sunyu/OS1/suanli/collectionunzip/SET3_18
obj                 |bestobj             |time                |
2654765.462         |2654765.462         |0.067               |init
2213876.275         |2213876.275         |0.280               |KS2
800412.299          |800412.299          |32.673              |KS2
601789.165          |601789.165          |44.697              |KS2
342108.552          |342108.552          |91.210              |KS2
342081.472          |342081.472          |93.437              |crossover
257429.818          |257429.818          |157.293             |lns
237055.321          |237055.321          |184.470             |lns
215955.080          |215955.080          |284.491             |lns
207164.815          |207164.815          |304.503             |random
180308.588          |180308.588          |419.642             |lns
179441.693          |179441.693          |435.269             |random
172211.642          |172211.642          |449.933             |random
153771.790          |153771.790          |502.037             |lns
147198.715          |147198.715          |568.959             |lns
122742.837          |122742.837          |656.052             |lns
120918.077          |120918.077          |671.773             |random
120572.853          |120572.853          |686.727             |random
119218.642          |119218.642          |775.466             |random
118511.920          |118511.920          |844.981             |lns
118491.756          |118491.756          |872.384             |lns
118373.155          |118373.155          |935.268             |lns
118373.125          |118373.125          |999.785             |lns
total time : 999.7849748134613
