/media/sunyu/OS1/suanli/collectionunzip/item_placement_9909
obj                 |bestobj             |time                |
906.275             |906.275             |0.036               |init
115.457             |115.457             |3.539               |KS2
55.665              |55.665              |7.411               |KS2
44.782              |44.782              |14.711              |KS2
37.184              |37.184              |24.199              |KS2
23.969              |23.969              |33.797              |lns
23.272              |23.272              |38.920              |lns
20.819              |20.819              |45.323              |lns
20.439              |20.439              |52.060              |random
19.928              |19.928              |58.724              |lns
18.881              |18.881              |72.643              |lns2
17.989              |17.989              |103.882             |lns2
17.886              |17.886              |159.480             |lns
17.307              |17.307              |172.400             |random
17.259              |17.259              |191.887             |lns2
16.418              |16.418              |353.456             |lns2
15.972              |15.972              |540.619             |lns
15.972              |15.972              |553.806             |random
15.961              |15.961              |565.125             |lns2
total time : 1000.0682091712952
