/media/sunyu/OS1/suanli/collectionunzip/anonymous_39
obj                 |bestobj             |time                |
1115733.419         |1115733.419         |0.571               |KS1
1031128.671         |1031128.671         |2.855               |KS2
1011913.285         |1011913.285         |3.873               |KS2
470389.437          |470389.437          |47.659              |KS2
470367.279          |470367.279          |48.383              |KS2
466581.958          |466581.958          |49.166              |lns
457921.358          |457921.358          |51.078              |lns
241232.759          |241232.759          |81.842              |lns
241061.154          |241061.154          |97.129              |lns
241061.134          |241061.134          |130.678             |lns
126639.318          |126639.318          |164.695             |lns
122080.659          |122080.659          |194.788             |lns
121980.294          |121980.294          |224.557             |lns
121980.284          |121980.284          |253.440             |lns
121957.208          |121957.208          |281.788             |lns2
118176.449          |118176.449          |748.938             |lns
117459.191          |117459.191          |895.781             |lns2
114967.006          |114967.006          |995.907             |lns
113833.811          |113833.811          |998.088             |random
total time : 998.0885620117188
