/media/sunyu/OS1/suanli/collectionunzip/item_placement_9927
obj                 |bestobj             |time                |
861.330             |861.330             |0.083               |KS1
57.948              |57.948              |4.528               |KS2
46.064              |46.064              |10.746              |KS2
24.552              |24.552              |16.916              |KS2
20.975              |20.975              |22.768              |KS2
20.736              |20.736              |37.782              |lns2
20.699              |20.699              |43.027              |lns
18.724              |18.724              |58.202              |lns2
18.205              |18.205              |111.094             |lns
18.019              |18.019              |115.774             |lns
18.019              |18.019              |131.478             |random
18.019              |18.019              |140.041             |random
17.263              |17.263              |202.435             |lns2
16.760              |16.760              |301.355             |lns2
total time : 1000.0711646080017
