/media/sunyu/OS1/suanli/collectionunzip/SET3_11
obj                 |bestobj             |time                |
2873112.864         |2873112.864         |0.065               |init
2849205.413         |2849205.413         |0.166               |KS2
838582.794          |838582.794          |50.188              |KS2
406718.834          |406718.834          |91.408              |KS2
406293.699          |406293.699          |96.539              |KS2
403872.351          |403872.351          |115.566             |lns
348272.001          |348272.001          |142.775             |lns
256329.669          |256329.669          |242.798             |lns
248360.490          |248360.490          |266.848             |random
247589.947          |247589.947          |291.752             |random
215130.689          |215130.689          |370.129             |lns
209751.672          |209751.672          |470.150             |lns
206532.473          |206532.473          |500.767             |random
203418.971          |203418.971          |524.457             |random
197137.117          |197137.117          |593.554             |random
191311.834          |191311.834          |684.047             |lns
185302.150          |185302.150          |784.067             |lns
179385.497          |179385.497          |858.151             |random
176906.150          |176906.150          |895.148             |random
176752.816          |176752.816          |914.614             |random
176727.573          |176727.573          |939.125             |random
176580.781          |176580.781          |995.558             |random
total time : 1000.085510969162
