/media/sunyu/OS1/suanli/collectionunzip/item_placement_9936
obj                 |bestobj             |time                |
908.386             |908.386             |0.078               |KS1
71.272              |71.272              |5.180               |KS2
21.214              |21.214              |12.755              |KS2
17.980              |17.980              |24.872              |KS2
17.793              |17.793              |34.213              |lns
16.662              |16.662              |39.722              |lns
16.610              |16.610              |54.738              |random
16.607              |16.607              |65.288              |lns2
16.182              |16.182              |65.508              |random
15.959              |15.959              |71.067              |lns
15.959              |15.959              |87.427              |random
15.786              |15.786              |102.579             |lns2
15.420              |15.420              |115.808             |lns
15.193              |15.193              |125.023             |lns
14.792              |14.792              |132.983             |lns
14.790              |14.790              |141.116             |lns2
14.295              |14.295              |273.384             |random
13.664              |13.664              |285.627             |lns
13.664              |13.664              |852.307             |random
13.554              |13.554              |896.613             |random
13.554              |13.554              |916.603             |random
13.543              |13.543              |925.625             |random
total time : 1000.3188810348511
