/media/sunyu/OS1/suanli/collectionunzip/SET4_05
obj                 |bestobj             |time                |
3156671.124         |3156671.124         |0.065               |init
2586267.779         |2586267.779         |0.143               |KS2
845115.148          |845115.148          |1.641               |KS2
461931.149          |461931.149          |7.323               |KS2
336588.960          |336588.960          |15.357              |KS2
248542.425          |248542.425          |25.089              |lns
205043.075          |205043.075          |31.744              |lns
204806.016          |204806.016          |64.276              |lns
201152.468          |201152.468          |120.164             |lns
93020.389           |93020.389           |170.103             |lns
82291.461           |82291.461           |262.789             |lns
76464.151           |76464.151           |362.813             |lns
75967.543           |75967.543           |390.526             |lns
75173.087           |75173.087           |416.312             |random
72799.742           |72799.742           |535.069             |lns
72170.435           |72170.435           |576.407             |lns
72058.360           |72058.360           |716.158             |random
72058.360           |72058.360           |804.252             |random
72058.350           |72058.350           |908.174             |random
total time : 999.8489465713501
