/media/sunyu/OS1/suanli/collectionunzip/item_placement_9922
obj                 |bestobj             |time                |
906.322             |906.322             |0.109               |KS1
53.314              |53.314              |4.093               |KS2
39.396              |39.396              |11.860              |KS2
37.517              |37.517              |19.037              |KS2
36.412              |36.412              |33.081              |crossover
36.057              |36.057              |38.746              |lns
34.571              |34.571              |47.509              |random
34.565              |34.565              |51.793              |lns2
33.610              |33.610              |101.265             |lns2
33.283              |33.283              |145.285             |random
33.274              |33.274              |174.839             |random
33.263              |33.263              |181.102             |lns2
32.911              |32.911              |199.479             |lns2
32.464              |32.464              |290.332             |lns
32.464              |32.464              |322.850             |random
32.362              |32.362              |327.040             |lns
32.362              |32.362              |348.341             |random
31.078              |31.078              |362.524             |lns2
30.945              |30.945              |806.478             |random
30.206              |30.206              |817.591             |lns2
total time : 1000.3211050033569
