/media/sunyu/OS1/suanli/collectionunzip/item_placement_9996
obj                 |bestobj             |time                |
909.916             |909.916             |0.039               |init
170.158             |170.158             |3.226               |KS2
43.712              |43.712              |8.961               |KS2
31.283              |31.283              |21.624              |KS2
29.015              |29.015              |22.961              |crossover
25.645              |25.645              |26.864              |lns
22.896              |22.896              |35.780              |lns
22.890              |22.890              |45.110              |random
22.784              |22.784              |60.875              |lns2
21.981              |21.981              |94.215              |random
20.634              |20.634              |108.917             |lns2
20.259              |20.259              |155.804             |lns
20.259              |20.259              |162.649             |random
20.158              |20.158              |179.677             |lns2
20.061              |20.061              |435.183             |lns
20.034              |20.034              |450.971             |lns2
total time : 1000.0605432987213
