/media/sunyu/OS1/suanli/collectionunzip/anonymous_10
obj                 |bestobj             |time                |
2284392.585         |2284392.585         |6.786               |KS1
2229978.169         |2229978.169         |10.595              |KS2
2193826.371         |2193826.371         |12.406              |KS2
1778813.753         |1778813.753         |34.453              |KS2
1440837.432         |1440837.432         |83.032              |KS2
1440837.402         |1440837.402         |85.293              |KS2
1431322.790         |1431322.790         |98.094              |lns
1430791.540         |1430791.540         |109.197             |lns
1430791.510         |1430791.510         |117.582             |lns
1241720.740         |1241720.740         |128.418             |lns
724633.121          |724633.121          |225.142             |lns
724315.106          |724315.106          |277.203             |lns
522842.837          |522842.837          |413.113             |lns
512227.031          |512227.031          |503.685             |lns
487110.733          |487110.733          |629.845             |lns
407680.022          |407680.022          |729.924             |lns
407608.453          |407608.453          |796.796             |lns
304535.981          |304535.981          |896.856             |lns
304234.087          |304234.087          |993.695             |lns
total time : 993.6948866844177
