/media/sunyu/OS1/suanli/collectionunzip/SET3_04
obj                 |bestobj             |time                |
3139014.043         |3139014.043         |0.063               |init
2861210.619         |2861210.619         |0.148               |KS2
1924266.578         |1924266.578         |0.875               |KS2
1168473.735         |1168473.735         |50.897              |KS2
483089.365          |483089.365          |100.918             |KS2
477257.616          |477257.616          |116.375             |KS2
418353.642          |418353.642          |151.168             |lns
414980.642          |414980.642          |170.749             |lns
372858.849          |372858.849          |214.485             |lns
354201.796          |354201.796          |310.079             |lns
266828.686          |266828.686          |392.718             |lns
260938.552          |260938.552          |414.785             |random
232493.171          |232493.171          |490.142             |lns
225009.453          |225009.453          |565.192             |lns
224784.637          |224784.637          |590.303             |random
214237.101          |214237.101          |667.297             |lns
214208.414          |214208.414          |691.175             |random
214208.404          |214208.404          |784.278             |random
212282.449          |212282.449          |875.104             |lns
total time : 999.8728432655334
