/media/sunyu/OS1/suanli/collectionunzip/item_placement_9931
obj                 |bestobj             |time                |
725.463             |725.463             |0.184               |KS1
84.921              |84.921              |4.184               |KS2
20.613              |20.613              |13.883              |KS2
18.722              |18.722              |21.514              |lns
17.888              |17.888              |25.479              |lns
17.145              |17.145              |34.775              |lns2
16.941              |16.941              |143.949             |random
16.005              |16.005              |151.830             |lns
15.425              |15.425              |160.637             |lns2
15.424              |15.424              |173.108             |lns2
15.126              |15.126              |395.148             |random
14.299              |14.299              |402.066             |lns
13.965              |13.965              |409.035             |lns
13.955              |13.955              |453.662             |random
13.955              |13.955              |470.981             |random
13.908              |13.908              |502.019             |lns2
13.904              |13.904              |582.835             |lns
13.899              |13.899              |611.346             |random
13.899              |13.899              |673.535             |random
13.899              |13.899              |695.097             |random
13.896              |13.896              |708.271             |lns2
total time : 1000.0683033466339
