/media/sunyu/OS1/suanli/collectionunzip/item_placement_9938
obj                 |bestobj             |time                |
850.091             |850.091             |0.067               |KS1
255.801             |255.801             |1.800               |KS2
21.287              |21.287              |11.771              |KS2
18.329              |18.329              |23.537              |lns
17.298              |17.298              |30.569              |lns
17.297              |17.297              |35.926              |random
15.694              |15.694              |49.950              |lns2
15.692              |15.692              |59.934              |lns
15.210              |15.210              |64.236              |lns
13.847              |13.847              |73.569              |lns
13.463              |13.463              |81.287              |lns
13.410              |13.410              |88.367              |lns2
11.890              |11.890              |180.007             |lns
11.890              |11.890              |197.042             |random
10.689              |10.689              |218.666             |random
10.689              |10.689              |246.321             |random
10.689              |10.689              |435.677             |random
10.671              |10.671              |639.185             |lns2
total time : 1000.3144202232361
