/media/sunyu/OS1/suanli/collectionunzip/polygonpack4-7
obj                 |bestobj             |time                |
-43069852.062       |-43069852.062       |50.173              |init
-43070366.195       |-43070366.195       |51.109              |KS2
-43070621.047       |-43070621.047       |113.082             |lns
-43071555.254       |-43071555.254       |152.935             |lns
-43071721.752       |-43071721.752       |257.880             |lns
-51836761.207       |-51836761.207       |319.984             |lns
-51837666.743       |-51837666.743       |351.851             |lns
-51837666.983       |-51837666.983       |454.659             |lns2
total time : 999.5245454311371
