/media/sunyu/OS1/suanli/collectionunzip/item_placement_9912
obj                 |bestobj             |time                |
909.112             |909.112             |0.052               |init
172.710             |172.710             |2.645               |KS2
21.818              |21.818              |9.778               |KS2
21.032              |21.032              |19.125              |KS2
17.919              |17.919              |25.247              |crossover
15.590              |15.590              |32.787              |lns
15.102              |15.102              |40.407              |random
14.462              |14.462              |51.862              |lns
14.179              |14.179              |69.279              |lns2
13.628              |13.628              |120.240             |lns
11.847              |11.847              |130.824             |lns2
10.952              |10.952              |622.247             |random
10.389              |10.389              |655.960             |lns2
total time : 999.888748884201
