/media/sunyu/OS1/suanli/collectionunzip/SET4_01
obj                 |bestobj             |time                |
3028701.218         |3028701.218         |0.067               |init
2119721.671         |2119721.671         |0.274               |KS2
866308.078          |866308.078          |2.374               |KS2
708215.906          |708215.906          |4.605               |KS2
610523.408          |610523.408          |7.229               |KS2
520636.254          |520636.254          |9.248               |lns
378149.585          |378149.585          |12.498              |lns
321537.888          |321537.888          |44.831              |lns
105350.631          |105350.631          |129.538             |lns
79220.998           |79220.998           |229.565             |lns
56835.959           |56835.959           |276.290             |lns
56824.945           |56824.945           |298.085             |random
56790.810           |56790.810           |341.903             |random
56537.838           |56537.838           |414.131             |lns
56275.176           |56275.176           |497.456             |lns
56209.503           |56209.503           |529.707             |lns
56209.503           |56209.503           |649.798             |random
56209.503           |56209.503           |748.462             |random
56209.463           |56209.463           |782.502             |random
total time : 999.8750905990601
