/media/sunyu/OS1/suanli/collectionunzip/item_placement_9995
obj                 |bestobj             |time                |
711.175             |711.175             |0.129               |KS1
124.182             |124.182             |5.993               |KS2
63.381              |63.381              |15.579              |KS2
42.248              |42.248              |22.540              |KS2
38.665              |38.665              |32.481              |KS2
36.559              |36.559              |37.414              |crossover
29.084              |29.084              |41.348              |lns
25.371              |25.371              |52.510              |lns2
24.653              |24.653              |77.948              |lns2
24.646              |24.646              |99.107              |lns2
24.087              |24.087              |143.371             |random
23.881              |23.881              |227.460             |random
23.060              |23.060              |256.337             |random
23.060              |23.060              |265.060             |random
22.908              |22.908              |280.985             |lns2
total time : 999.9510419368744
