/media/sunyu/OS1/suanli/collectionunzip/anonymous_29
obj                 |bestobj             |time                |
1192452.947         |1192452.947         |50.576              |INIT
854496.538          |854496.538          |100.701             |KS2
853748.882          |853748.882          |150.815             |KS2
747542.214          |747542.214          |200.921             |KS2
651137.641          |651137.641          |301.365             |lns
633230.419          |633230.419          |351.470             |lns
592924.954          |592924.954          |401.560             |lns
585115.202          |585115.202          |451.647             |lns
584605.753          |584605.753          |501.736             |lns
577253.750          |577253.750          |551.824             |lns
571486.096          |571486.096          |601.914             |lns
571346.030          |571346.030          |652.003             |lns
567701.577          |567701.577          |702.090             |lns
567131.960          |567131.960          |802.316             |lns
566821.529          |566821.529          |852.395             |lns
566506.659          |566506.659          |902.475             |lns
566491.355          |566491.355          |952.563             |lns
566491.355          |566491.355          |1001.493            |random
total time : 1001.4932987689972
