/media/sunyu/OS1/suanli/collectionunzip/SET3_23
obj                 |bestobj             |time                |
2075531.516         |2075531.516         |6.189               |init
764123.728          |764123.728          |56.203              |KS2
252171.158          |252171.158          |106.215             |KS2
242835.551          |242835.551          |156.234             |lns
232907.221          |232907.221          |168.817             |lns
230373.746          |230373.746          |218.828             |lns
228813.991          |228813.991          |268.840             |lns
224481.422          |224481.422          |318.851             |lns
221850.083          |221850.083          |368.862             |lns
221528.496          |221528.496          |418.873             |lns
218060.247          |218060.247          |518.898             |lns
212561.248          |212561.248          |568.910             |lns
210834.179          |210834.179          |619.513             |lns
total time : 999.9056401252747
