/media/sunyu/OS1/suanli/collectionunzip/anonymous_10
obj                 |bestobj             |time                |
602614.266          |602614.266          |51.505              |INIT
255879.203          |255879.203          |101.571             |KS2
233677.614          |233677.614          |151.640             |KS2
213993.274          |213993.274          |201.696             |KS2
213928.560          |213928.560          |201.838             |crossover
191768.033          |191768.033          |251.923             |lns
191768.031          |191768.031          |301.976             |lns
191768.028          |191768.028          |352.027             |lns
191721.245          |191721.245          |402.078             |lns
191721.227          |191721.227          |452.130             |lns
191578.322          |191578.322          |502.181             |lns
190357.366          |190357.366          |602.296             |lns
190357.357          |190357.357          |652.344             |lns
187690.563          |187690.563          |704.948             |lns
186957.314          |186957.314          |754.991             |lns
183171.267          |183171.267          |805.033             |lns
183171.267          |183171.267          |855.745             |random
182144.664          |182144.664          |905.801             |lns
180900.778          |180900.778          |986.374             |lns
179929.326          |179929.326          |1000.038            |lns
total time : 1000.0380744934082
