/media/sunyu/OS1/suanli/collectionunzip/item_placement_9979
obj                 |bestobj             |time                |
19.285              |19.285              |50.005              |init
11.334              |11.334              |100.137             |KS2
8.173               |8.173               |150.220             |KS2
8.129               |8.129               |200.355             |lns
7.888               |7.888               |300.511             |lns
7.613               |7.613               |350.546             |lns
7.455               |7.455               |400.604             |lns
7.452               |7.452               |450.682             |lns
7.439               |7.439               |550.783             |lns
7.367               |7.367               |600.848             |lns
7.352               |7.352               |650.922             |lns
7.266               |7.266               |751.132             |lns2
total time : 1000.2953984737396
