/media/sunyu/OS1/suanli/collectionunzip/anonymous_45
obj                 |bestobj             |time                |
4369328.806         |4369328.806         |5.454               |KS1
2053289.655         |2053289.655         |55.577              |KS2
411304.895          |411304.895          |105.687             |KS2
390538.251          |390538.251          |155.831             |KS2
390538.251          |390538.251          |156.021             |crossover
344748.302          |344748.302          |206.181             |lns
328723.327          |328723.327          |256.278             |lns
301262.007          |301262.007          |306.375             |lns
301261.997          |301261.997          |356.472             |lns
243576.395          |243576.395          |456.678             |lns
170000.419          |170000.419          |506.766             |lns
169876.676          |169876.676          |556.853             |lns
169876.656          |169876.656          |606.938             |lns
169820.281          |169820.281          |707.140             |lns
169762.927          |169762.927          |757.218             |lns
169676.587          |169676.587          |807.301             |lns
167647.699          |167647.699          |857.378             |lns
161869.442          |161869.442          |907.459             |lns
160039.991          |160039.991          |957.537             |lns
total time : 999.5360538959503
