/media/sunyu/OS1/suanli/collectionunzip/item_placement_9929
obj                 |bestobj             |time                |
600.946             |600.946             |0.016               |KS1
28.101              |28.101              |50.026              |KS2
13.283              |13.283              |100.094             |KS2
12.803              |12.803              |150.207             |lns
12.222              |12.222              |200.242             |lns
12.197              |12.197              |250.292             |lns
12.003              |12.003              |350.376             |lns
11.871              |11.871              |400.459             |lns
11.727              |11.727              |450.533             |lns
11.723              |11.723              |500.596             |lns
11.722              |11.722              |550.652             |lns
11.670              |11.670              |600.699             |lns
11.663              |11.663              |750.963             |lns2
11.586              |11.586              |851.138             |lns
11.578              |11.578              |901.146             |lns
total time : 1000.1248869895935
