/media/sunyu/OS1/suanli/collectionunzip/fhnw-schedule-paira100
obj                 |bestobj             |time                |
-3.298              |-3.298              |42.431              |INIT
-5.806              |-5.806              |92.476              |KS2
-6.858              |-6.858              |142.517             |KS2
-6.998              |-6.998              |206.722             |lns2
-7.201              |-7.201              |282.895             |lns2
-7.297              |-7.297              |451.172             |lns2
-7.515              |-7.515              |583.825             |lns2
total time : 1000.1652972698212
