/media/sunyu/OS1/suanli/collectionunzip/item_placement_9931
obj                 |bestobj             |time                |
12.364              |12.364              |50.016              |INIT
12.343              |12.343              |100.065             |KS2
11.645              |11.645              |150.136             |KS2
11.645              |11.645              |300.474             |random
10.697              |10.697              |350.481             |lns
10.671              |10.671              |400.489             |lns
10.650              |10.650              |450.496             |lns
10.632              |10.632              |500.503             |lns
10.625              |10.625              |550.511             |lns
10.623              |10.623              |600.519             |lns
10.622              |10.622              |1000.006            |lns2
total time : 1000.1132953166962
