/media/sunyu/OS1/suanli/collectionunzip/SET3_05
obj                 |bestobj             |time                |
1738135.349         |1738135.349         |10.440              |init
305303.486          |305303.486          |60.454              |KS2
243195.929          |243195.929          |110.467             |KS2
235249.559          |235249.559          |160.486             |lns
222204.520          |222204.520          |210.497             |lns
220565.151          |220565.151          |260.508             |lns
219241.924          |219241.924          |310.520             |lns
217766.198          |217766.198          |360.531             |lns
217557.851          |217557.851          |410.542             |lns
215597.561          |215597.561          |510.566             |lns
215068.416          |215068.416          |567.022             |lns2
214309.329          |214309.329          |610.179             |lns
214209.210          |214209.210          |660.950             |lns
213718.962          |213718.962          |726.308             |lns2
211117.359          |211117.359          |900.169             |lns
210723.674          |210723.674          |950.180             |lns
210723.674          |210723.674          |1000.193            |random
total time : 1000.1927447319031
